Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
10-May-2011,306.20,311.80,303.50,304.15,307.783279146285502279,512115,7145,157620434.00,90150,17.60,8.30,-2.05
9-May-2011,307.60,307.80,298.45,304.10,303.570178755387161867,518362,7518,157359245.00,114460,22.08,9.35,-3.50
6-May-2011,311.75,314.95,304.55,305.95,310.734104938040451578,667613,10614,207450128.00,270458,40.51,10.40,-5.80
5-May-2011,311.00,315.90,307.10,309.10,312.637292521588115651,810747,12343,253469747.00,402220,49.61,8.80,-1.90
4-May-2011,297.00,311.90,292.40,309.35,305.090762339920045186,910014,13510,277636865.00,203535,22.37,19.50,12.35
3-May-2011,303.90,306.50,293.90,295.25,300.466654785666761714,420840,7431,126448387.00,185703,44.13,12.60,-8.65
2-May-2011,309.00,311.90,302.75,304.35,306.807865368482599079,236022,4482,72413406.00,52168,22.10,9.15,-4.65
29-April-2011,317.65,325.50,305.50,308.90,314.891675040072729012,668784,10346,210594514.00,225154,33.67,20.00,-8.75
28-April-2011,314.50,319.50,313.10,317.75,315.211493356914546311,1288031,11124,406002175.00,802683,62.32,6.40,3.25
27-April-2011,305.15,312.20,305.15,311.55,310.608375389486373859,3761043,10635,1168211456.00,3331239,88.57,7.05,6.40
26-April-2011,304.00,305.00,297.30,303.75,301.576967021165520636,335215,5695,101093123.00,97851,29.19,7.70,-0.25
25-April-2011,305.30,308.50,301.65,302.65,305.659624167751098550,277411,4810,84793342.00,86210,31.08,6.85,-2.65
21-April-2011,295.25,305.00,295.25,304.20,301.938007441228382734,603395,10064,182187884.00,271294,44.96,9.75,8.95
20-April-2011,291.05,296.65,291.00,295.30,294.552788336901588966,343305,5085,101121445.00,137679,40.10,5.65,4.25
19-April-2011,287.85,291.05,283.35,289.25,287.101446471346968859,217080,3227,62323982.00,60021,27.65,7.70,1.40
18-April-2011,289.50,292.35,286.50,287.85,289.054050451764969975,285104,3922,82410466.00,72941,25.58,5.85,-1.65
15-April-2011,289.40,289.40,281.85,285.95,284.067853908690387765,393124,4257,111673891.00,145232,36.94,7.55,-3.45
13-April-2011,279.90,289.50,278.90,288.35,284.067125665222238824,261003,4672,74142372.00,53838,20.63,10.60,8.45
11-April-2011,290.00,290.00,279.70,283.20,282.865455626112293382,292751,4948,82809145.00,83681,28.58,10.30,-6.80
8-April-2011,293.00,293.25,286.05,288.45,288.838233136230780518,252153,4202,72831427.00,73714,29.23,7.20,-4.55
7-April-2011,300.00,302.00,290.25,291.85,295.217657726912261402,452697,6457,133644148.00,236221,52.18,11.75,-8.15
6-April-2011,296.90,303.00,296.15,298.10,298.646733304724574863,556939,8275,166328013.00,233784,41.98,6.85,1.20
5-April-2011,299.90,303.00,294.00,296.10,296.786265844894090517,409359,6470,121492129.00,183029,44.71,9.00,-3.80
4-April-2011,294.50,299.00,291.50,297.75,295.060219756328028966,239174,4115,70570733.00,95858,40.08,7.50,3.25
1-April-2011,291.00,295.90,290.55,292.85,292.969856812875664398,322096,5473,94364419.00,94992,29.49,5.35,1.85
31-March-2011,283.45,292.70,283.45,290.10,288.532641399592677233,530783,7093,153148221.00,210604,39.68,9.25,6.65
30-March-2011,284.90,289.90,280.80,282.30,285.954934458339611270,398220,5476,113872974.00,179380,45.05,9.10,-2.60
29-March-2011,280.50,285.50,280.15,283.10,283.725509633880309917,372228,5747,105610579.00,182412,49.01,5.35,2.60
28-March-2011,274.50,281.45,274.35,279.20,278.610622130440884576,448893,5401,125066358.00,240681,53.62,7.10,4.70
25-March-2011,273.00,277.00,273.00,275.65,275.274756943653863042,307439,3892,84630196.00,140169,45.59,4.00,2.65
24-March-2011,274.00,274.00,272.00,272.45,273.027091044860008189,249086,2453,68007226.00,130250,52.29,2.00,-1.55
23-March-2011,271.00,273.90,269.50,272.55,272.546431852862248594,247061,2797,67335594.00,81168,32.85,4.40,1.55
22-March-2011,271.80,273.35,267.50,271.20,270.917084208824955551,426903,3681,115655316.00,58297,13.66,5.85,-0.60
21-March-2011,272.70,273.00,267.30,270.05,270.103392149951274129,192916,3029,52107266.00,54311,28.15,5.70,-2.65
18-March-2011,277.00,277.00,268.10,269.85,270.959927960378208014,621880,7165,168504560.00,148709,23.91,8.90,-7.15
17-March-2011,271.00,276.00,270.00,272.65,273.417649281728015071,182591,3106,49923602.00,59451,32.56,6.00,1.65
16-March-2011,274.50,276.45,270.80,272.05,273.798534169415245058,285299,3756,78114448.00,86656,30.37,5.65,-2.45
15-March-2011,275.15,280.00,270.10,271.30,275.105702055885111139,455327,6653,125263054.00,170091,37.36,9.90,-3.85
14-March-2011,283.90,285.95,280.00,280.90,282.393944641319750156,410017,6197,115786318.00,149310,36.42,5.95,-3.00
11-March-2011,275.20,284.95,274.30,281.30,281.422590609010498762,1020787,11161,287272522.00,477945,46.82,10.65,6.10
10-March-2011,270.90,277.40,267.25,275.40,272.866881641176831889,488430,5441,133276371.00,166047,34.00,10.15,4.50
9-March-2011,274.00,274.85,266.05,271.00,271.018521400778210116,327675,5412,88805994.00,68027,20.76,8.80,-3.00
8-March-2011,263.90,272.50,263.50,271.55,269.301664971876680454,392379,5395,105668318.00,130868,33.35,9.00,7.65
7-March-2011,267.45,267.45,262.10,263.90,264.234916224133473125,351951,5968,92997743.00,128432,36.49,5.35,-3.55
4-March-2011,270.00,270.80,267.10,268.60,268.812031743377685743,310994,5370,83598929.00,86966,27.96,3.70,-1.40
3-March-2011,274.95,275.80,267.35,269.60,271.656497980661473074,331049,5837,89931612.00,110831,33.48,8.45,-5.35
1-March-2011,273.70,275.35,269.10,273.75,273.185880830627200676,401865,5931,109783844.00,129444,32.21,6.25,0.05
28-February-2011,265.70,275.10,263.25,270.65,270.160616898148148148,864000,9995,233418773.00,271948,31.48,11.85,4.95
25-February-2011,266.10,268.75,261.00,262.95,264.558329844873159588,418045,6390,110597287.00,155746,37.26,7.75,-3.15
24-February-2011,270.45,272.00,261.20,264.80,264.811515620965659695,836568,13958,221532840.00,347055,41.49,10.80,-5.65
23-February-2011,273.70,275.05,270.10,271.20,272.315662263712759582,348781,4365,94978529.00,120337,34.50,4.95,-2.50
22-February-2011,277.30,277.30,267.35,272.45,272.048784207230972033,681983,9311,185532646.00,213761,31.34,9.95,-4.85
21-February-2011,269.80,277.10,264.10,276.25,270.502066340044551344,607838,8719,164421435.00,202742,33.35,13.00,6.45
18-February-2011,279.80,279.80,267.00,268.25,272.238051636988681648,480547,9126,130823179.00,219145,45.60,12.80,-11.55
17-February-2011,281.65,281.75,276.25,277.70,277.862572865926694881,313075,5115,86991825.00,112750,36.01,5.50,-3.95
16-February-2011,282.00,283.90,278.60,279.40,280.873411034999829601,234744,4039,65933348.00,83291,35.48,5.30,-2.60
15-February-2011,281.00,285.75,275.00,282.75,280.614511570029996374,485392,8011,136208039.00,126654,26.09,10.75,1.75
14-February-2011,284.85,284.85,276.20,279.60,279.659923186656424887,455650,8479,127427044.00,184656,40.53,8.65,-5.25
11-February-2011,274.50,280.00,265.10,277.55,270.653284400796218374,485294,8509,131346415.00,204018,42.04,14.90,3.05
10-February-2011,274.85,281.00,270.55,273.80,275.197912462384983625,391466,6816,107730626.00,153459,39.20,10.45,-1.05
9-February-2011,284.70,287.70,272.35,274.80,282.153215242730712200,601572,10792,169735474.00,210575,35.00,15.35,-9.90
8-February-2011,302.75,302.80,278.65,281.80,286.628886892052135390,1002697,17495,287401925.00,288642,28.79,24.15,-20.95
7-February-2011,1200.00,1217.60,1190.25,1193.85,1199.472993895989703464,313892,7524,376504977.00,199000,63.40,27.35,-6.15
4-February-2011,1197.80,1231.90,1186.00,1190.30,1204.037381288280228477,464992,14380,559867750.00,213378,45.89,45.90,-7.50
3-February-2011,1189.00,1199.00,1173.00,1194.00,1188.942788314935658962,163970,7093,194950949.00,61298,37.38,26.00,5.00
2-February-2011,1193.95,1209.90,1178.00,1182.80,1193.271220576511559602,214497,9229,255953097.00,87446,40.77,31.90,-11.15
1-February-2011,1193.40,1198.80,1172.50,1176.15,1183.603411857780372216,260386,9465,308193758.00,96863,37.20,26.30,-17.25
31-January-2011,1154.00,1216.80,1141.80,1177.55,1186.141775416327538431,546745,22683,648517085.00,178795,32.70,75.00,23.55
28-January-2011,1121.10,1144.95,1116.00,1135.60,1131.408533273398138263,213564,8399,241628132.00,100485,47.05,28.95,14.50
27-January-2011,1145.00,1145.00,1110.10,1114.50,1124.630265061080807904,114766,4853,129069317.00,58063,50.59,34.90,-30.50
25-January-2011,1145.00,1150.00,1111.00,1132.35,1132.410854901494666151,134612,5588,152436090.00,45519,33.81,39.00,-12.65
24-January-2011,1115.00,1144.70,1108.25,1138.70,1127.855032340460594075,121365,5708,136882126.00,38976,32.11,36.45,23.70
21-January-2011,1134.45,1135.00,1101.40,1105.05,1113.993403911351079859,254848,12377,283898991.00,110392,43.32,33.60,-29.40
20-January-2011,1152.00,1157.15,1122.75,1134.15,1136.052525693361505995,187889,7486,213451773.00,98944,52.66,34.40,-17.85
19-January-2011,1174.00,1185.00,1154.25,1157.50,1168.002960212201591511,94250,3779,110084279.00,32433,34.41,30.75,-16.50
18-January-2011,1171.00,1175.85,1158.00,1171.60,1166.422852983988355167,65952,3567,76927920.00,18061,27.39,17.85,0.60
17-January-2011,1182.00,1186.75,1159.50,1170.55,1171.487313663137838962,149058,5119,174619556.00,84356,56.59,27.25,-11.45
14-January-2011,1209.70,1214.00,1173.35,1178.75,1190.778227096372002985,121913,5234,145171346.00,53462,43.85,40.65,-30.95
13-January-2011,1180.15,1207.50,1171.00,1199.30,1196.211987189263382644,91798,4556,109809868.00,22475,24.48,36.50,19.15
12-January-2011,1190.00,1210.00,1150.00,1186.95,1175.618061880561139524,185551,9376,218137107.00,60166,32.43,60.00,-3.05
11-January-2011,1183.00,1209.00,1170.40,1188.40,1190.487366451590340799,114378,6590,136165564.00,28111,24.58,38.60,5.40
10-January-2011,1215.00,1215.00,1168.00,1173.55,1185.450587284482758620,185600,8763,220019629.00,100228,54.00,47.00,-41.45
7-January-2011,1227.00,1234.95,1200.25,1205.60,1216.180532466412993953,162414,8378,197524745.00,74070,45.61,34.70,-21.40
6-January-2011,1272.00,1272.00,1217.65,1225.90,1235.206335623415890402,245406,12015,303127046.00,123549,50.34,54.35,-46.10
5-January-2011,1292.40,1292.40,1260.00,1266.00,1271.149815304859875545,221446,6952,281491042.00,150372,67.90,32.40,-26.40
4-January-2011,1298.95,1298.95,1285.10,1286.80,1290.827472133281962029,75269,2599,97159293.00,47089,62.56,13.85,-12.15
3-January-2011,1294.00,1299.50,1290.15,1291.95,1294.032312018228535414,41254,2080,53384009.00,21229,51.46,9.35,-2.05
31-December-2010,1295.00,1301.00,1289.30,1293.40,1294.561084010840108401,110700,3283,143307912.00,63022,56.93,11.70,-1.60
30-December-2010,1300.00,1304.00,1286.30,1294.25,1293.186627701027275947,112920,3345,146026634.00,65982,58.43,17.70,-5.75
29-December-2010,1297.00,1305.00,1292.00,1302.55,1296.695565598079367320,70810,2232,91819013.00,43457,61.37,13.00,5.55
28-December-2010,1304.00,1304.00,1287.60,1291.55,1291.602563539791931873,45562,2484,58847996.00,18528,40.67,16.40,-12.45
27-December-2010,1300.00,1305.00,1296.00,1300.10,1299.540880305482659459,127274,2675,165397766.00,88285,69.37,9.00,0.10
24-December-2010,1300.00,1300.00,1283.55,1294.60,1291.381386346615832012,102817,7055,132775960.00,45632,44.38,16.45,-5.40
23-December-2010,1310.25,1312.90,1292.00,1300.85,1301.605886440191532105,132406,4923,172340429.00,57618,43.52,20.90,-9.40
22-December-2010,1308.00,1318.30,1301.25,1304.35,1309.503139554942211488,115940,5740,151823794.00,47118,40.64,17.05,-3.65
21-December-2010,1310.00,1310.00,1297.00,1301.60,1302.648845453674427517,114807,4593,149553206.00,64125,55.85,13.00,-8.40
20-December-2010,1329.00,1329.00,1297.25,1304.95,1304.739432245945966416,264058,12128,344526885.00,152601,57.79,31.75,-24.05
16-December-2010,1338.00,1338.90,1304.00,1329.10,1325.027943024717218265,453530,17377,600939923.00,161674,35.65,34.90,-8.90
15-December-2010,1340.00,1345.00,1308.35,1321.80,1325.730746973317061152,174531,5553,231381113.00,73454,42.09,36.65,-18.20
14-December-2010,1340.00,1340.60,1327.00,1332.05,1334.345512375315799539,99351,3464,132568561.00,62010,62.42,13.60,-7.95
13-December-2010,1335.00,1335.00,1318.70,1328.10,1324.811837438060306966,149137,4263,197578463.00,79180,53.09,16.30,-6.90
10-December-2010,1329.00,1329.95,1317.70,1321.30,1323.400306669746195498,155868,4978,206275759.00,86809,55.69,12.25,-7.70
9-December-2010,1354.70,1356.75,1295.10,1320.95,1326.869703114829961661,265793,10632,352672679.00,156049,58.71,61.65,-33.75
8-December-2010,1343.90,1364.90,1340.00,1344.45,1350.873268077908509738,321608,12135,434451650.00,163903,50.96,24.90,0.55
7-December-2010,1329.00,1344.70,1325.25,1337.70,1335.801300578034682080,87192,4506,116471187.00,32178,36.90,19.45,8.70
6-December-2010,1330.00,1340.00,1317.00,1322.25,1327.666812072869279823,144423,4826,191745624.00,72789,50.40,23.00,-7.75
3-December-2010,1325.05,1332.95,1311.15,1320.10,1320.861763985002007728,191759,6992,253287131.00,94350,49.20,21.80,-4.95
2-December-2010,1340.00,1353.85,1305.00,1313.05,1323.902809158712773170,479325,17461,634579714.00,205271,42.83,48.85,-26.95
1-December-2010,1255.00,1303.70,1247.00,1288.50,1287.549417188261309546,160086,6693,206118636.00,27864,17.41,56.70,33.50
30-November-2010,1240.00,1252.10,1229.05,1248.20,1240.346301471958263461,53670,2026,66569386.00,14217,26.49,23.05,8.20
29-November-2010,1245.00,1249.70,1201.00,1242.20,1238.632664886380813221,39694,1685,49166285.00,8909,22.44,48.70,-2.80
26-November-2010,1248.00,1248.00,1192.00,1236.10,1223.690746231335286132,111976,4524,137023995.00,30904,27.60,56.00,-11.90
25-November-2010,1258.85,1264.00,1215.00,1231.40,1246.134442936590298289,75162,2858,93661957.00,21182,28.18,49.00,-27.45
24-November-2010,1280.00,1281.85,1240.00,1249.80,1262.287265314563422308,67697,2596,85453061.00,25901,38.26,41.85,-30.20
23-November-2010,1295.00,1296.00,1250.00,1270.90,1274.360446892997586700,104007,3981,132542407.00,32275,31.03,46.00,-24.10
22-November-2010,1268.00,1302.00,1246.30,1296.75,1283.025306169275040870,104599,3232,134203164.00,50482,48.26,55.70,28.75
19-November-2010,1290.00,1290.00,1255.10,1265.35,1268.654766650058129878,120420,2158,152771407.00,86437,71.78,34.90,-24.65
18-November-2010,1323.00,1323.00,1255.00,1277.70,1270.549445483879714742,110637,5561,140569779.00,50138,45.32,68.00,-45.30
16-November-2010,1333.80,1333.80,1278.85,1292.80,1293.663759449543680066,76591,3275,99083001.00,29316,38.28,54.95,-41.00
15-November-2010,1300.00,1329.90,1291.25,1316.05,1310.330864368452628178,86676,3470,113574238.00,21944,25.32,38.65,16.05
12-November-2010,1320.00,1324.90,1298.00,1306.80,1310.716727322983369420,86828,3266,113806912.00,28758,33.12,26.90,-13.20
11-November-2010,1350.00,1352.00,1310.35,1318.35,1321.106432604011399355,129481,4380,171058182.00,67736,52.31,41.65,-31.65
10-November-2010,1337.45,1352.80,1337.45,1346.80,1349.058528428093645484,50232,1271,67765908.00,30135,59.99,15.35,9.35
9-November-2010,1348.00,1365.30,1331.00,1337.25,1341.146515755745602913,86762,3197,116360554.00,28726,33.11,34.30,-10.75
8-November-2010,1380.30,1395.00,1343.30,1348.55,1364.550770230700678767,298482,2947,407293843.00,248297,83.19,51.70,-31.75
5-November-2010,1385.00,1392.00,1371.50,1379.15,1380.417659560765118825,31054,1478,42867490.00,15939,51.33,20.50,-5.85
4-November-2010,1341.00,1384.00,1330.40,1371.00,1358.422977253095306651,107663,3256,146251893.00,59614,55.37,53.60,30.00
3-November-2010,1339.00,1347.50,1329.10,1330.40,1333.679440520921448665,50833,1629,67794927.00,19823,39.00,18.40,-8.60
2-November-2010,1325.00,1334.20,1313.50,1328.10,1325.754058809657699493,55127,2345,73084844.00,15501,28.12,20.70,3.10
1-November-2010,1320.00,1325.00,1219.70,1318.05,1314.249552512175831494,24023,885,31572217.00,8799,36.63,105.30,-1.95
29-October-2010,1321.35,1325.00,1289.50,1303.25,1300.158228569258232367,78987,2818,102695598.00,23735,30.05,35.50,-18.10
28-October-2010,1315.50,1327.90,1302.00,1308.05,1315.857624135962965311,126152,4363,165998071.00,34578,27.41,25.90,-7.45
27-October-2010,1330.00,1330.00,1294.00,1302.35,1306.633812555134348997,83886,3686,109608284.00,31618,37.69,36.00,-27.65
26-October-2010,1350.00,1354.00,1320.55,1326.25,1332.510055179267240252,76478,2680,101907704.00,30073,39.32,33.45,-23.75
25-October-2010,1353.00,1362.00,1346.00,1348.15,1354.529290961270108738,37981,1658,51446377.00,11761,30.97,16.00,-4.85
22-October-2010,1359.00,1368.95,1340.00,1343.55,1351.527170707602059522,62733,1966,84785354.00,23145,36.89,28.95,-15.45
21-October-2010,1354.00,1367.00,1343.30,1357.50,1356.870138911911945098,90489,2369,122781822.00,29915,33.06,23.70,3.50
20-October-2010,1345.00,1365.95,1340.00,1349.90,1356.360438641327075879,43042,1752,58380466.00,8527,19.81,25.95,4.90
19-October-2010,1375.00,1375.00,1336.05,1344.65,1359.322298850574712643,128325,2404,174435034.00,37071,28.89,38.95,-30.35
18-October-2010,1349.00,1368.00,1320.10,1360.50,1342.708678798888877153,94679,3500,127126315.00,28153,29.74,47.90,11.50
15-October-2010,1365.00,1370.00,1332.00,1341.40,1347.641363041343951129,73336,2984,98830627.00,25237,34.41,38.00,-23.60
14-October-2010,1385.00,1388.00,1350.00,1354.85,1367.522072715764033413,104269,2525,142590159.00,26306,25.23,38.00,-30.15
13-October-2010,1361.00,1388.90,1360.55,1379.05,1380.118179676826682998,106135,3337,146478843.00,44203,41.65,28.35,18.05
12-October-2010,1365.00,1367.90,1347.65,1359.85,1352.231098394040161884,116379,2069,157371303.00,78990,67.87,20.25,-5.15
11-October-2010,1358.00,1382.10,1355.00,1361.95,1366.213866344327404593,46328,1850,63293956.00,15946,34.42,27.10,3.95
8-October-2010,1391.75,1394.00,1357.00,1362.15,1374.162290206565842862,86752,3842,119211327.00,33556,38.68,37.00,-29.60
7-October-2010,1381.00,1398.00,1374.90,1385.15,1385.716717381281696634,108450,2822,150280978.00,14858,13.70,23.10,4.15
6-October-2010,1405.00,1408.50,1383.00,1385.70,1391.499191795329134384,233233,2668,324543531.00,185479,79.53,25.50,-19.30
5-October-2010,1390.00,1407.90,1385.00,1390.85,1396.989268359213198225,395932,3241,553112755.00,215940,54.54,22.90,0.85
4-October-2010,1412.80,1444.65,1390.00,1393.65,1412.762717853220646516,104715,4104,147937448.00,30515,29.14,54.65,-19.15
1-October-2010,1416.00,1419.00,1400.00,1406.10,1408.059438450136164638,116036,2763,163385585.00,66225,57.07,19.00,-9.90
30-September-2010,1428.00,1428.00,1382.00,1401.55,1394.918004963011517932,170864,5948,238341270.00,73321,42.91,46.00,-26.45
29-September-2010,1458.00,1463.55,1415.10,1422.60,1436.209846153846153846,78000,3187,112024368.00,23775,30.48,48.45,-35.40
28-September-2010,1456.00,1472.00,1446.00,1456.80,1456.839794921037740702,58319,2330,84961440.00,13021,22.33,26.00,0.80
27-September-2010,1445.00,1466.40,1441.00,1457.50,1458.320633233574804911,178765,4529,260696688.00,90086,50.39,25.40,12.50
24-September-2010,1431.90,1447.90,1414.00,1437.35,1436.687981757172708591,115333,4507,165697535.00,30614,26.54,33.90,5.45
23-September-2010,1408.50,1433.00,1407.00,1421.40,1423.126736780280087366,217932,6647,310144856.00,72589,33.31,26.00,12.90
22-September-2010,1410.00,1419.00,1395.00,1400.50,1406.908344620092844366,96721,3266,136077582.00,40038,41.40,24.00,-9.50
21-September-2010,1405.00,1415.00,1399.00,1401.60,1405.136852341112578893,109008,3003,153171158.00,63593,58.34,16.00,-3.40
20-September-2010,1401.20,1420.00,1400.00,1402.40,1406.908002079049061038,132753,3246,186771258.00,74691,56.26,20.00,1.20
17-September-2010,1410.00,1421.00,1390.00,1398.60,1405.993560988904913862,88057,3340,123807575.00,15994,18.16,31.00,-11.40
16-September-2010,1411.25,1432.00,1396.00,1400.00,1412.432871948463795203,130549,4787,184391699.00,34793,26.65,36.00,-11.25
15-September-2010,1398.90,1451.90,1397.50,1411.25,1431.081137642058207102,323019,10746,462266398.00,103659,32.09,54.40,12.35
14-September-2010,1376.10,1412.00,1369.35,1395.35,1395.312679744173069493,186376,6369,260052796.00,57920,31.08,42.65,19.25
13-September-2010,1365.00,1388.00,1365.00,1375.90,1376.926075686884396060,154320,3910,212487232.00,82517,53.47,23.00,10.90
9-September-2010,1345.00,1358.90,1335.00,1355.55,1351.776920964715573657,87404,2302,118150710.00,48773,55.80,23.90,10.55
8-September-2010,1349.00,1363.80,1340.35,1352.10,1352.419608398541231455,56486,2640,76392774.00,14598,25.84,23.45,3.10
7-September-2010,1365.00,1377.70,1343.00,1350.80,1350.991488213506022027,81534,3257,110151740.00,27808,34.11,34.70,-14.20
6-September-2010,1345.00,1374.90,1330.60,1350.10,1355.388829396950046602,201708,6970,273392770.00,55170,27.35,44.30,5.10
3-September-2010,1334.70,1343.90,1326.00,1338.00,1337.148270501360279828,41168,1742,55047720.00,13092,31.80,17.90,3.30
2-September-2010,1344.55,1358.00,1320.25,1322.50,1337.992689489975268700,64291,2729,86020888.00,17243,26.82,37.75,-22.05
1-September-2010,1344.00,1349.20,1330.05,1333.60,1337.375225452709039751,69305,2232,92686790.00,17953,25.90,19.15,-10.40
31-August-2010,1350.00,1350.00,1330.00,1338.75,1338.342711751435602953,156032,3814,208824290.00,84615,54.23,20.00,-11.25
30-August-2010,1328.00,1360.00,1328.00,1344.45,1348.039369649206125094,311636,9330,420097597.00,150989,48.45,32.00,16.45
27-August-2010,1281.25,1333.90,1281.25,1317.65,1319.852412605018066432,315779,11072,416781675.00,122233,38.71,52.65,36.40
26-August-2010,1285.00,1296.00,1275.00,1280.95,1287.736417546709991876,123100,3313,158520353.00,45147,36.68,21.00,-4.05
25-August-2010,1276.00,1288.40,1266.60,1277.45,1277.385292057711164028,71390,2606,91192536.00,11720,16.42,21.80,1.45
24-August-2010,1295.00,1295.00,1265.00,1272.50,1275.501821370140376567,110631,2693,141110042.00,43153,39.01,30.00,-22.50
23-August-2010,1264.00,1296.75,1252.20,1282.85,1282.004725875502531930,168646,5390,216204969.00,39952,23.69,44.55,18.85
20-August-2010,1266.95,1281.80,1254.00,1258.10,1264.520232682913054527,70826,2777,89560910.00,20418,28.83,27.80,-8.85
19-August-2010,1295.00,1296.90,1263.00,1267.50,1274.666723436142854709,58717,2578,74844606.00,12474,21.24,33.90,-27.50
18-August-2010,1260.00,1304.00,1248.50,1285.35,1283.051391013655164598,211788,6675,271734888.00,51483,24.31,55.50,25.35
17-August-2010,1275.00,1275.00,1248.10,1258.20,1258.034940528952196409,48511,1597,61028533.00,15176,31.28,26.90,-16.80
16-August-2010,1272.00,1280.00,1260.35,1269.20,1269.173804878921840602,55873,1643,70912548.00,21558,38.58,19.65,-2.80
13-August-2010,1268.60,1284.40,1268.60,1276.75,1278.068122050506142152,83277,2803,106433679.00,31851,38.25,15.80,8.15
12-August-2010,1216.20,1273.00,1151.30,1266.85,1261.046010494890645343,152074,4901,191772311.00,55728,36.65,121.70,50.65
11-August-2010,1236.50,1249.90,1229.00,1236.35,1240.161597950839860105,101505,2854,125882603.00,36559,36.02,20.90,-0.15
10-August-2010,1235.50,1241.70,1223.20,1236.05,1233.627047767502510529,66719,2703,82306363.00,20330,30.47,18.50,0.55
9-August-2010,1245.05,1254.00,1225.65,1233.05,1237.376554312974114334,115083,4100,142401006.00,31922,27.74,28.35,-12.00
6-August-2010,1238.00,1246.15,1226.20,1231.70,1235.626105786636974089,146389,3406,180882070.00,59869,40.90,19.95,-6.30
5-August-2010,1264.00,1267.50,1240.25,1243.20,1250.149917143315336505,74828,2639,93546218.00,35175,47.01,27.25,-20.80
4-August-2010,1275.00,1277.00,1258.50,1263.50,1264.319184753201466963,66532,1332,84117684.00,39848,59.89,18.50,-11.50
3-August-2010,1278.00,1289.00,1267.30,1270.85,1276.277613358178961598,54738,1945,69860884.00,9844,17.98,21.70,-7.15
2-August-2010,1245.00,1281.70,1245.00,1276.50,1269.399784024925647925,112976,3838,143411710.00,34184,30.26,36.70,31.50
30-July-2010,1230.00,1249.00,1221.10,1242.55,1234.989800219168844305,106767,3900,131856156.00,17415,16.31,27.90,12.55
29-July-2010,1251.00,1265.75,1234.10,1242.50,1253.843638274923760039,182647,4043,229010779.00,75554,41.37,31.65,-8.50
28-July-2010,1262.00,1278.50,1251.50,1256.00,1267.275406162464985994,44625,2667,56552165.00,11321,25.37,27.00,-6.00
27-July-2010,1267.00,1272.30,1260.00,1262.00,1266.679936244819891616,78425,1642,99339374.00,46293,59.03,12.30,-5.00
26-July-2010,1264.05,1265.00,1249.70,1254.90,1254.641562540674215801,61464,1395,77115289.00,37712,61.36,15.30,-9.15
23-July-2010,1280.00,1282.00,1255.10,1258.00,1263.325666748226082701,69479,2851,87774604.00,28831,41.50,26.90,-22.00
22-July-2010,1272.00,1285.00,1258.25,1276.45,1271.425929538449533767,76893,2054,97763754.00,40046,52.08,26.75,4.45
21-July-2010,1263.80,1274.00,1253.30,1269.25,1264.507767655989812910,51045,2506,64546799.00,12976,25.42,20.70,5.45
20-July-2010,1264.50,1268.70,1252.90,1259.85,1259.883831244733193791,73574,2238,92694693.00,36906,50.16,15.80,-4.65
19-July-2010,1251.00,1264.50,1247.15,1256.95,1257.443949356083247296,55209,1836,69422223.00,15746,28.52,17.35,5.95
16-July-2010,1240.00,1259.70,1228.60,1255.45,1249.857019149075223841,122408,4177,152992498.00,17821,14.56,31.10,15.45
15-July-2010,1268.00,1270.00,1235.65,1239.15,1246.248563578709199226,179439,4082,223625596.00,106191,59.18,34.35,-28.85
14-July-2010,1286.00,1290.00,1255.15,1258.85,1270.180962112327717334,86123,2845,109391795.00,30222,35.09,34.85,-27.15
13-July-2010,1284.50,1290.00,1271.00,1276.35,1280.386477363574452965,67546,2068,86484985.00,30158,44.65,19.00,-8.15
12-July-2010,1310.00,1310.00,1275.00,1276.60,1281.228767481374983662,76510,2546,98026813.00,29962,39.16,35.00,-33.40
9-July-2010,1293.00,1304.00,1281.10,1294.20,1294.902723229585626327,253853,4967,328714941.00,159840,62.97,22.90,1.20
8-July-2010,1276.25,1296.00,1272.80,1285.25,1287.243833062721751157,166290,4442,214055777.00,51255,30.82,23.20,9.00
7-July-2010,1300.10,1300.10,1265.10,1266.65,1276.995784395745281891,92039,3312,117533415.00,24480,26.60,35.00,-33.45
6-July-2010,1286.00,1298.80,1281.00,1290.85,1291.846655255395615292,158323,4407,204529038.00,51795,32.71,17.80,4.85
5-July-2010,1314.50,1314.50,1284.00,1286.10,1294.091335195351375646,93447,3239,120928953.00,30080,32.19,30.50,-28.40
2-July-2010,1303.00,1325.80,1300.00,1305.05,1316.417292466055456466,151939,5480,200015127.00,22212,14.62,25.80,2.05
1-July-2010,1310.00,1346.00,1295.85,1301.75,1315.484055271088823120,369307,12128,485817470.00,68551,18.56,50.15,-8.25
30-June-2010,1292.00,1325.50,1291.25,1320.40,1316.415551927533178849,531664,11987,699890758.00,200838,37.78,34.25,28.40
29-June-2010,1302.00,1315.00,1280.35,1305.95,1295.055814827295201004,335341,10330,434285312.00,71301,21.26,34.65,3.95
28-June-2010,1270.00,1330.80,1270.00,1304.30,1307.726622889826743669,720320,24999,941981641.00,167546,23.26,60.80,34.30
